time,volume,open,high,low,close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2024-01-01T22:00:00.000000Z,456,0.68063,0.68168,0.68048,0.68063,0.68063,0.68168,0.68048,0.68063,0.68168,0.68248,0.68071,0.68084
2024-01-01T23:00:00.000000Z,912,0.68066,0.68121,0.68058,0.68088,0.68066,0.68121,0.68058,0.68088,0.68083,0.68136,0.6807,0.68101
2024-01-02T00:00:00.000000Z,779,0.68091,0.68138,0.68079,0.68133,0.68091,0.68138,0.68079,0.68133,0.68105,0.68151,0.68092,0.68146
2024-01-02T01:00:00.000000Z,2603,0.6813,0.68222,0.68097,0.68117,0.6813,0.68222,0.68097,0.68117,0.68144,0.68233,0.6811,0.6813
2024-01-02T02:00:00.000000Z,1671,0.6812,0.68132,0.68023,0.68037,0.6812,0.68132,0.68023,0.68037,0.68134,0.68145,0.68034,0.68049
2024-01-02T03:00:00.000000Z,1217,0.6804,0.68183,0.68015,0.68142,0.6804,0.68183,0.68015,0.68142,0.68053,0.68195,0.68028,0.68154
2024-01-02T04:00:00.000000Z,838,0.68147,0.682,0.68127,0.68184,0.68147,0.682,0.68127,0.68184,0.68158,0.68213,0.68138,0.68197
2024-01-02T05:00:00.000000Z,1546,0.68184,0.68386,0.68184,0.68381,0.68184,0.68386,0.68184,0.68381,0.68198,0.68397,0.68197,0.68392
2024-01-02T06:00:00.000000Z,1374,0.68382,0.68383,0.68236,0.68252,0.68382,0.68383,0.68236,0.68252,0.68394,0.68394,0.68249,0.68266
2024-01-02T07:00:00.000000Z,2738,0.68252,0.68297,0.68185,0.6819,0.68252,0.68297,0.68185,0.6819,0.68265,0.68312,0.68197,0.68201
2024-01-02T08:00:00.000000Z,3177,0.68191,0.68332,0.6819,0.68241,0.68191,0.68332,0.6819,0.68241,0.68204,0.68345,0.68203,0.68254
2024-01-02T09:00:00.000000Z,2410,0.68241,0.68319,0.68206,0.68208,0.68241,0.68319,0.68206,0.68208,0.68253,0.68331,0.6822,0.6822
2024-01-02T10:00:00.000000Z,1850,0.68207,0.68236,0.68106,0.68159,0.68207,0.68236,0.68106,0.68159,0.6822,0.68247,0.68119,0.68171
2024-01-02T11:00:00.000000Z,2827,0.68155,0.68157,0.6795,0.67996,0.68155,0.68157,0.6795,0.67996,0.68169,0.68169,0.67963,0.68011
2024-01-02T12:00:00.000000Z,2751,0.68,0.68002,0.67839,0.6785,0.68,0.68002,0.67839,0.6785,0.68013,0.68015,0.67851,0.67862
2024-01-02T13:00:00.000000Z,2841,0.67849,0.67893,0.67768,0.67792,0.67849,0.67893,0.67768,0.67792,0.6786,0.67905,0.67781,0.67805
2024-01-02T14:00:00.000000Z,5244,0.67793,0.67869,0.67734,0.67862,0.67793,0.67869,0.67734,0.67862,0.67805,0.67882,0.67746,0.67873
2024-01-02T15:00:00.000000Z,5458,0.67859,0.67903,0.67605,0.67674,0.67859,0.67903,0.67605,0.67674,0.6787,0.67917,0.67617,0.67686
2024-01-02T16:00:00.000000Z,3114,0.67674,0.67797,0.67623,0.67699,0.67674,0.67797,0.67623,0.67699,0.67685,0.67809,0.67635,0.67713
2024-01-02T17:00:00.000000Z,1951,0.67699,0.67774,0.67683,0.67726,0.67699,0.67774,0.67683,0.67726,0.67711,0.67787,0.67696,0.6774
2024-01-02T18:00:00.000000Z,1924,0.67725,0.6773,0.67627,0.6764,0.67725,0.6773,0.67627,0.6764,0.67738,0.67744,0.6764,0.67654
2024-01-02T19:00:00.000000Z,1456,0.67639,0.67651,0.67604,0.67604,0.67639,0.67651,0.67604,0.67604,0.67652,0.67665,0.67615,0.67616
2024-01-02T20:00:00.000000Z,1456,0.67604,0.67622,0.67566,0.67574,0.67604,0.67622,0.67566,0.67574,0.67617,0.67636,0.67577,0.67588
2024-01-02T21:00:00.000000Z,531,0.67574,0.67609,0.67567,0.676,0.67574,0.67609,0.67567,0.676,0.67587,0.67622,0.6758,0.67617
2024-01-02T22:00:00.000000Z,960,0.67609,0.67658,0.67566,0.67644,0.67609,0.67658,0.67566,0.67644,0.67759,0.67766,0.67597,0.67662
2024-01-02T23:00:00.000000Z,562,0.67645,0.67657,0.67635,0.67655,0.67645,0.67657,0.67635,0.67655,0.67661,0.67672,0.67649,0.67669
2024-01-03T00:00:00.000000Z,1075,0.67659,0.67702,0.67622,0.67633,0.67659,0.67702,0.67622,0.67633,0.67673,0.67715,0.67635,0.67646
2024-01-03T01:00:00.000000Z,2568,0.67629,0.67663,0.67513,0.67559,0.67629,0.67663,0.67513,0.67559,0.67643,0.67677,0.67528,0.6757
2024-01-03T02:00:00.000000Z,1606,0.67555,0.67563,0.67502,0.67547,0.67555,0.67563,0.67502,0.67547,0.67566,0.67576,0.67514,0.67561
2024-01-03T03:00:00.000000Z,1761,0.67547,0.67666,0.67526,0.67654,0.67547,0.67666,0.67526,0.67654,0.6756,0.67678,0.6754,0.67667
2024-01-03T04:00:00.000000Z,1174,0.67653,0.67679,0.67609,0.67623,0.67653,0.67679,0.67609,0.67623,0.67667,0.67694,0.67622,0.67637
2024-01-03T05:00:00.000000Z,1390,0.67623,0.677,0.67602,0.67638,0.67623,0.677,0.67602,0.67638,0.67636,0.67714,0.67616,0.67652
2024-01-03T06:00:00.000000Z,1644,0.67637,0.67696,0.67628,0.67656,0.67637,0.67696,0.67628,0.67656,0.6765,0.67708,0.67642,0.67669
