time,volume,open,high,low,close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2024-01-01T22:00:00.000000Z,18,1.67798,1.67917,1.67798,1.67908,1.67798,1.67917,1.67798,1.67908,1.68198,1.68265,1.68198,1.6824
2024-01-01T22:30:00.000000Z,5,1.67905,1.67928,1.67905,1.67928,1.67905,1.67928,1.67905,1.67928,1.68234,1.68306,1.68234,1.68293
2024-01-01T23:00:00.000000Z,254,1.67898,1.68026,1.67898,1.68017,1.67898,1.68026,1.67898,1.68017,1.68298,1.6832,1.68068,1.68122
2024-01-01T23:30:00.000000Z,982,1.68008,1.68085,1.67943,1.67945,1.68008,1.68085,1.67943,1.67945,1.68132,1.68205,1.68005,1.68016
2024-01-02T00:00:00.000000Z,746,1.67947,1.68026,1.67925,1.67982,1.67947,1.68026,1.67925,1.67982,1.68017,1.68062,1.67974,1.68021
2024-01-02T00:30:00.000000Z,720,1.67979,1.67982,1.67909,1.67933,1.67979,1.67982,1.67909,1.67933,1.68019,1.68024,1.67947,1.6797
2024-01-02T01:00:00.000000Z,1519,1.67933,1.6797,1.67878,1.67918,1.67933,1.6797,1.67878,1.67918,1.67967,1.68012,1.67927,1.67957
2024-01-02T01:30:00.000000Z,1017,1.67918,1.68064,1.67903,1.68028,1.67918,1.68064,1.67903,1.68028,1.67954,1.68106,1.6795,1.68068
2024-01-02T02:00:00.000000Z,991,1.6803,1.68161,1.6803,1.68108,1.6803,1.68161,1.6803,1.68108,1.68068,1.68206,1.68068,1.68146
2024-01-02T02:30:00.000000Z,955,1.68109,1.68159,1.68011,1.68029,1.68109,1.68159,1.68011,1.68029,1.68146,1.68196,1.68054,1.68071
2024-01-02T03:00:00.000000Z,883,1.68033,1.6809,1.68008,1.68079,1.68033,1.6809,1.68008,1.68079,1.68071,1.68137,1.68047,1.68121
2024-01-02T03:30:00.000000Z,693,1.6808,1.682,1.68077,1.682,1.6808,1.682,1.68077,1.682,1.68121,1.6824,1.68116,1.68235
2024-01-02T04:00:00.000000Z,596,1.68202,1.68208,1.68061,1.68062,1.68202,1.68208,1.68061,1.68062,1.68235,1.68246,1.68099,1.68099
2024-01-02T04:30:00.000000Z,833,1.68062,1.68107,1.6804,1.68062,1.68062,1.68107,1.6804,1.68062,1.68098,1.68153,1.68077,1.68101
2024-01-02T05:00:00.000000Z,1073,1.68062,1.68174,1.68057,1.68159,1.68062,1.68174,1.68057,1.68159,1.68103,1.68211,1.68095,1.68197
2024-01-02T05:30:00.000000Z,1128,1.68159,1.68333,1.68146,1.6826,1.68159,1.68333,1.68146,1.6826,1.68196,1.68374,1.68186,1.68299
2024-01-02T06:00:00.000000Z,801,1.68261,1.68261,1.6819,1.68236,1.68261,1.68261,1.6819,1.68236,1.68302,1.68302,1.68232,1.68272
2024-01-02T06:30:00.000000Z,771,1.68233,1.6829,1.68201,1.68252,1.68233,1.6829,1.68201,1.68252,1.68272,1.68333,1.68243,1.68296
2024-01-02T07:00:00.000000Z,1142,1.68254,1.68378,1.6823,1.68325,1.68254,1.68378,1.6823,1.68325,1.683,1.68412,1.6827,1.68371
2024-01-02T07:30:00.000000Z,1263,1.68329,1.68421,1.68329,1.68363,1.68329,1.68421,1.68329,1.68363,1.68374,1.68465,1.68365,1.68407
2024-01-02T08:00:00.000000Z,1370,1.68373,1.68563,1.6832,1.68495,1.68373,1.68563,1.6832,1.68495,1.68417,1.68607,1.68364,1.68535
2024-01-02T08:30:00.000000Z,1144,1.68494,1.686,1.68472,1.68532,1.68494,1.686,1.68472,1.68532,1.68533,1.68635,1.68509,1.6857
2024-01-02T09:00:00.000000Z,1358,1.68525,1.68589,1.68469,1.68493,1.68525,1.68589,1.68469,1.68493,1.68566,1.68628,1.6851,1.68552
