time,volume,open,high,low,close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2024-01-01T22:00:00.000000Z,96,1.46123,1.46337,1.46046,1.46299,1.46123,1.46337,1.46046,1.46299,1.46365,1.4652,1.46365,1.46441
2024-01-01T22:30:00.000000Z,293,1.4627,1.46325,1.46194,1.46241,1.4627,1.46325,1.46194,1.46241,1.46461,1.46489,1.46322,1.46325
2024-01-01T23:00:00.000000Z,652,1.46257,1.46257,1.46163,1.46182,1.46257,1.46257,1.46163,1.46182,1.46317,1.46317,1.46186,1.46201
2024-01-01T23:30:00.000000Z,475,1.46182,1.46205,1.46157,1.46166,1.46182,1.46205,1.46157,1.46166,1.46202,1.46225,1.46176,1.46186
2024-01-02T00:00:00.000000Z,599,1.46167,1.46184,1.4615,1.46172,1.46167,1.46184,1.4615,1.46172,1.46189,1.46205,1.46172,1.46194
2024-01-02T00:30:00.000000Z,677,1.46172,1.462,1.46165,1.46194,1.46172,1.462,1.46165,1.46194,1.46192,1.46222,1.46183,1.46213
2024-01-02T01:00:00.000000Z,1778,1.46195,1.46195,1.46065,1.46074,1.46195,1.46195,1.46065,1.46074,1.46212,1.46218,1.46084,1.46091
2024-01-02T01:30:00.000000Z,1317,1.46068,1.46114,1.46067,1.46111,1.46068,1.46114,1.46067,1.46111,1.46091,1.46135,1.46084,1.46132
2024-01-02T02:00:00.000000Z,1108,1.46104,1.46144,1.46051,1.46055,1.46104,1.46144,1.46051,1.46055,1.46123,1.46166,1.46077,1.46079
2024-01-02T02:30:00.000000Z,1861,1.46052,1.46097,1.46028,1.46034,1.46052,1.46097,1.46028,1.46034,1.46079,1.4612,1.46049,1.46052
2024-01-02T03:00:00.000000Z,1260,1.46035,1.46093,1.46027,1.46082,1.46035,1.46093,1.46027,1.46082,1.46052,1.46111,1.46049,1.46105
2024-01-02T03:30:00.000000Z,1009,1.46082,1.46133,1.46064,1.4613,1.46082,1.46133,1.46064,1.4613,1.46103,1.46153,1.46087,1.46149
2024-01-02T04:00:00.000000Z,880,1.46128,1.46129,1.46073,1.46073,1.46128,1.46129,1.46073,1.46073,1.46148,1.46151,1.46093,1.46093
2024-01-02T04:30:00.000000Z,620,1.46071,1.46075,1.46034,1.46072,1.46071,1.46075,1.46034,1.46072,1.46092,1.46096,1.46055,1.46093
2024-01-02T05:00:00.000000Z,1262,1.4607,1.46157,1.46051,1.46124,1.4607,1.46157,1.46051,1.46124,1.46093,1.46175,1.46068,1.46142
2024-01-02T05:30:00.000000Z,1477,1.46123,1.46157,1.46026,1.4603,1.46123,1.46157,1.46026,1.4603,1.46142,1.46177,1.4605,1.46057
2024-01-02T06:00:00.000000Z,1754,1.46031,1.46154,1.4603,1.46136,1.46031,1.46154,1.4603,1.46136,1.46054,1.46172,1.46053,1.46157
2024-01-02T06:30:00.000000Z,1399,1.46134,1.46231,1.46118,1.46172,1.46134,1.46231,1.46118,1.46172,1.46159,1.46251,1.4614,1.46192
2024-01-02T07:00:00.000000Z,2799,1.46165,1.46174,1.46044,1.46137,1.46165,1.46174,1.46044,1.46137,1.46189,1.46196,1.46068,1.46155
2024-01-02T07:30:00.000000Z,3638,1.46134,1.4618,1.45952,1.45956,1.46134,1.4618,1.45952,1.45956,1.46153,1.462,1.45974,1.45978
2024-01-02T08:00:00.000000Z,3779,1.45956,1.46057,1.45859,1.46014,1.45956,1.46057,1.45859,1.46014,1.4598,1.46076,1.45879,1.46036
2024-01-02T08:30:00.000000Z,2832,1.46016,1.46116,1.46007,1.46039,1.46016,1.46116,1.46007,1.46039,1.46033,1.46135,1.46027,1.46068
2024-01-02T09:00:00.000000Z,2134,1.46035,1.4621,1.46033,1.4613,1.46035,1.4621,1.46033,1.4613,1.46064,1.46229,1.46064,1.4615
2024-01-02T09:30:00.000000Z,2633,1.4613,1.46141,1.45918,1.45978,1.4613,1.46141,1.45918,1.45978,1.46147,1.4616,1.4594,1.45994
