time,volume,open,high,low,close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2024-01-01T23:00:00.000000Z,150,1098.604,1101.096,1096.613,1097.111,1098.604,1101.096,1096.613,1097.111,1106.58,1106.58,1099.607,1101.6
2024-01-01T23:30:00.000000Z,121,1096.613,1099.104,1096.115,1097.61,1096.613,1099.104,1096.115,1097.61,1101.102,1101.601,1099.11,1099.608
2024-01-02T00:00:00.000000Z,36,1096.116,1098.607,1095.121,1095.121,1096.116,1098.607,1095.121,1095.121,1099.11,1101.601,1097.617,1097.617
2024-01-02T00:30:00.000000Z,80,1095.121,1095.121,1092.133,1092.133,1095.121,1095.121,1092.133,1092.133,1097.119,1097.119,1094.629,1094.629
2024-01-02T01:00:00.000000Z,189,1092.133,1093.13,1089.145,1089.145,1092.133,1093.13,1089.145,1089.145,1094.131,1096.124,1091.641,1094.132
2024-01-02T01:30:00.000000Z,30,1089.643,1089.644,1089.145,1089.644,1089.643,1089.644,1089.145,1089.644,1094.132,1095.128,1094.132,1094.133
2024-01-02T02:00:00.000000Z,47,1089.146,1090.641,1089.146,1089.645,1089.146,1090.641,1089.146,1089.645,1094.631,1095.13,1093.636,1093.636
2024-01-02T02:30:00.000000Z,230,1089.645,1098.613,1089.147,1093.133,1089.645,1098.613,1089.147,1093.133,1094.134,1101.607,1093.636,1096.626
2024-01-02T03:00:00.000000Z,58,1093.632,1097.119,1093.134,1096.621,1093.632,1097.119,1093.134,1096.621,1098.619,1101.11,1098.619,1100.114
2024-01-02T03:30:00.000000Z,35,1098.116,1098.117,1096.123,1097.618,1098.116,1098.117,1096.123,1097.618,1100.612,1101.111,1099.615,1101.111
2024-01-02T04:00:00.000000Z,66,1097.12,1098.117,1097.12,1098.117,1097.12,1098.117,1097.12,1098.117,1101.111,1102.108,1100.613,1101.61
2024-01-02T04:30:00.000000Z,24,1098.616,1098.617,1098.117,1098.617,1098.616,1098.617,1098.117,1098.617,1101.61,1102.109,1101.112,1101.611
2024-01-02T05:00:00.000000Z,90,1099.613,1104.097,1099.115,1102.603,1099.613,1104.097,1099.115,1102.603,1101.611,1106.594,1101.611,1106.594
2024-01-02T05:30:00.000000Z,99,1102.104,1102.603,1100.61,1102.603,1102.104,1102.603,1100.61,1102.603,1106.593,1106.594,1103.604,1106.096
2024-01-02T06:00:00.000000Z,66,1102.105,1102.603,1099.615,1100.612,1102.105,1102.603,1099.615,1100.612,1106.096,1106.096,1103.606,1104.105
2024-01-02T06:30:00.000000Z,67,1101.111,1104.1,1099.617,1100.613,1101.111,1104.1,1099.617,1100.613,1104.105,1106.596,1101.615,1105.102
2024-01-02T07:00:00.000000Z,128,1100.613,1104.599,1099.617,1103.105,1100.613,1104.599,1099.617,1103.105,1104.604,1106.598,1102.612,1106.598
2024-01-02T07:30:00.000000Z,160,1102.109,1104.101,1098.124,1098.124,1102.109,1104.101,1098.124,1098.124,1106.598,1106.598,1101.617,1101.617
2024-01-02T08:00:00.000000Z,212,1098.125,1102.609,1098.124,1100.616,1098.125,1102.609,1098.124,1100.616,1101.119,1105.603,1101.119,1104.109
2024-01-02T08:30:00.000000Z,134,1100.616,1110.579,1100.616,1106.096,1100.616,1110.579,1100.616,1106.096,1104.607,1114.57,1104.607,1110.087
2024-01-02T09:00:00.000000Z,142,1106.595,1114.565,1105.598,1109.584,1106.595,1114.565,1105.598,1109.584,1110.088,1117.56,1108.593,1113.077
2024-01-02T09:30:00.000000Z,114,1110.083,1115.563,1109.585,1112.574,1110.083,1115.563,1109.585,1112.574,1113.077,1118.558,1113.077,1116.565
2024-01-02T10:00:00.000000Z,112,1112.574,1114.069,1103.608,1107.594,1112.574,1114.069,1103.608,1107.594,1116.067,1116.565,1107.101,1111.087
2024-01-02T10:30:00.000000Z,133,1108.092,1113.074,1108.092,1112.576,1108.092,1113.074,1108.092,1112.576,1111.585,1117.563,1110.588,1117.563
2024-01-02T11:00:00.000000Z,250,1112.577,1114.569,1101.12,1102.615,1112.577,1114.569,1101.12,1102.615,1118.062,1118.56,1104.613,1105.111
2024-01-02T11:30:00.000000Z,169,1101.121,1101.619,1096.14,1098.133,1101.121,1101.619,1096.14,1098.133,1104.115,1105.111,1098.636,1100.629
2024-01-02T12:00:00.000000Z,316,1097.635,1098.133,1091.657,1093.651,1097.635,1098.133,1091.657,1093.651,1100.131,1100.63,1094.154,1096.645
2024-01-02T12:30:00.000000Z,311,1093.152,1094.647,1086.678,1087.674,1093.152,1094.647,1086.678,1087.674,1095.648,1096.645,1089.174,1091.167
2024-01-02T13:00:00.000000Z,356,1088.172,1090.663,1079.206,1084.188,1088.172,1090.663,1079.206,1084.188,1091.166,1095.152,1082.698,1088.677
2024-01-02T13:30:00.000000Z,412,1085.184,1102.619,1084.686,1097.638,1085.184,1102.619,1084.686,1097.638,1088.677,1106.112,1088.178,1101.629
2024-01-02T14:00:00.000000Z,281,1097.14,1102.122,1084.189,1085.684,1097.14,1102.122,1084.189,1085.684,1101.629,1106.113,1087.184,1089.675
2024-01-02T14:30:00.000000Z,376,1086.681,1097.143,1083.692,1097.143,1086.681,1097.143,1083.692,1097.143,1089.675,1100.635,1085.69,1100.137
2024-01-02T15:00:00.000000Z,336,1097.142,1097.142,1079.21,1087.181,1097.142,1097.142,1079.21,1087.181,1099.638,1099.638,1082.204,1090.175
2024-01-02T15:30:00.000000Z,269,1086.184,1093.159,1083.694,1090.668,1086.184,1093.159,1083.694,1090.668,1089.677,1095.157,1087.684,1094.161
2024-01-02T16:00:00.000000Z,230,1090.17,1095.651,1084.692,1085.688,1090.17,1095.651,1084.692,1085.688,1093.663,1098.645,1087.686,1089.679
2024-01-02T16:30:00.000000Z,246,1085.19,1091.169,1081.205,1087.183,1085.19,1091.169,1081.205,1087.183,1089.679,1095.657,1084.2,1091.672
2024-01-02T17:00:00.000000Z,147,1086.685,1089.675,1080.21,1083.199,1086.685,1089.675,1080.21,1083.199,1091.174,1093.665,1082.707,1086.692
2024-01-02T17:30:00.000000Z,401,1082.701,1087.185,1076.227,1077.721,1082.701,1087.185,1076.227,1077.721,1086.692,1090.678,1079.221,1080.715
2024-01-02T18:00:00.000000Z,170,1078.219,1080.711,1075.728,1077.224,1078.219,1080.711,1075.728,1077.224,1080.715,1083.705,1078.225,1081.713
2024-01-02T18:30:00.000000Z,147,1077.224,1078.718,1073.24,1073.738,1077.224,1078.718,1073.24,1073.738,1081.215,1082.709,1077.729,1078.725
2024-01-02T19:00:00.000000Z,148,1073.738,1076.229,1072.244,1073.739,1073.738,1076.229,1072.244,1073.739,1078.227,1080.718,1074.242,1077.73
2024-01-02T19:30:00.000000Z,132,1073.241,1073.739,1069.256,1070.253,1073.241,1073.739,1069.256,1070.253,1077.73,1077.73,1073.247,1073.746
2024-01-02T20:00:00.000000Z,146,1070.751,1074.239,1070.253,1071.25,1070.751,1074.239,1070.253,1071.25,1073.745,1076.735,1073.247,1076.237
2024-01-02T20:30:00.000000Z,126,1073.243,1078.225,1071.748,1076.233,1073.243,1078.225,1071.748,1076.233,1076.237,1081.219,1075.241,1079.227
2024-01-02T21:00:00.000000Z,47,1075.734,1080.219,1075.734,1080.218,1075.734,1080.219,1075.734,1080.218,1079.227,1083.711,1079.227,1083.711
2024-01-02T21:30:00.000000Z,22,1080.717,1080.718,1078.227,1079.223,1080.717,1080.718,1078.227,1079.223,1083.711,1083.712,1081.221,1082.217
2024-01-02T23:00:00.000000Z,26,1078.727,1082.215,1078.727,1081.717,1078.727,1082.215,1078.727,1081.717,1082.718,1084.711,1082.718,1084.213
2024-01-02T23:30:00.000000Z,20,1081.717,1082.216,1080.721,1081.718,1081.717,1082.216,1080.721,1081.718,1084.711,1084.712,1084.711,1084.712
2024-01-03T00:00:00.000000Z,25,1083.71,1086.202,1083.71,1086.202,1083.71,1086.202,1083.71,1086.202,1087.701,1089.694,1087.701,1088.698
2024-01-03T00:30:00.000000Z,83,1086.7,1090.187,1086.7,1087.697,1086.7,1090.187,1086.7,1087.697,1088.698,1094.178,1088.698,1091.688
2024-01-03T01:00:00.000000Z,136,1087.697,1087.698,1082.717,1084.212,1087.697,1087.698,1082.717,1084.212,1091.19,1091.689,1088.202,1088.701
2024-01-03T01:30:00.000000Z,148,1083.713,1084.71,1082.718,1083.216,1083.713,1084.71,1082.718,1083.216,1088.7,1088.701,1088.203,1088.203
2024-01-03T02:00:00.000000Z,101,1083.714,1083.715,1080.727,1081.723,1083.714,1083.715,1080.727,1081.723,1088.701,1088.702,1086.212,1086.71
2024-01-03T02:30:00.000000Z,91,1081.225,1085.709,1081.225,1085.709,1081.225,1085.709,1081.225,1085.709,1086.71,1091.194,1086.212,1091.194
2024-01-03T03:00:00.000000Z,111,1085.709,1087.702,1085.709,1087.204,1085.709,1087.702,1085.709,1087.204,1090.696,1092.191,1090.696,1091.693
2024-01-03T03:30:00.000000Z,117,1087.204,1091.191,1087.204,1088.7,1087.204,1091.191,1087.204,1088.7,1091.195,1094.185,1091.195,1094.185
2024-01-03T04:00:00.000000Z,125,1088.202,1091.192,1088.202,1089.697,1088.202,1091.192,1088.202,1089.697,1094.185,1094.186,1093.687,1093.688
2024-01-03T04:30:00.000000Z,55,1089.697,1090.694,1088.203,1088.702,1089.697,1090.694,1088.203,1088.702,1094.186,1094.186,1092.194,1092.693
2024-01-03T05:00:00.000000Z,101,1088.204,1089.699,1087.706,1088.703,1088.204,1089.699,1087.706,1088.703,1092.693,1093.192,1090.7,1092.196
2024-01-03T05:30:00.000000Z,87,1088.703,1091.194,1088.205,1088.704,1088.703,1091.194,1088.205,1088.704,1091.697,1094.189,1091.697,1093.193
2024-01-03T06:00:00.000000Z,121,1089.202,1091.694,1088.704,1091.196,1089.202,1091.694,1088.704,1091.196,1093.193,1094.688,1091.201,1094.19
2024-01-03T06:30:00.000000Z,160,1090.697,1095.68,1088.207,1094.186,1090.697,1095.68,1088.207,1094.186,1094.19,1099.67,1093.692,1097.18
2024-01-03T07:00:00.000000Z,199,1095.182,1095.182,1086.216,1089.703,1095.182,1095.182,1086.216,1089.703,1097.18,1097.678,1089.708,1094.69
2024-01-03T07:30:00.000000Z,134,1090.201,1095.183,1089.703,1090.202,1090.201,1095.183,1089.703,1090.202,1094.69,1098.676,1094.192,1095.189
2024-01-03T08:00:00.000000Z,131,1089.704,1092.693,1083.229,1085.222,1089.704,1092.693,1083.229,1085.222,1094.691,1097.182,1087.22,1089.213
2024-01-03T08:30:00.000000Z,212,1085.72,1085.72,1079.245,1080.241,1085.72,1085.72,1079.245,1080.241,1089.213,1089.711,1083.235,1083.734
2024-01-03T09:00:00.000000Z,292,1079.743,1085.223,1077.751,1081.238,1079.743,1085.223,1077.751,1081.238,1083.734,1089.214,1082.738,1084.731
2024-01-03T09:30:00.000000Z,123,1080.74,1082.733,1074.265,1075.76,1080.74,1082.733,1074.265,1075.76,1084.731,1087.222,1077.259,1080.249
2024-01-03T10:00:00.000000Z,178,1076.258,1076.756,1070.779,1070.779,1076.258,1076.756,1070.779,1070.779,1080.249,1080.249,1073.773,1073.773
2024-01-03T10:30:00.000000Z,116,1070.779,1073.768,1069.286,1069.784,1070.779,1073.768,1069.286,1069.784,1074.272,1077.759,1073.773,1074.273
2024-01-03T11:00:00.000000Z,83,1069.784,1072.275,1067.294,1067.294,1069.784,1072.275,1067.294,1067.294,1073.775,1074.274,1071.285,1071.285
2024-01-03T11:30:00.000000Z,177,1066.796,1066.796,1058.328,1058.826,1066.796,1066.796,1058.328,1058.826,1071.285,1071.285,1060.825,1062.319
2024-01-03T12:00:00.000000Z,192,1059.325,1062.812,1058.328,1059.325,1059.325,1062.812,1058.328,1059.325,1062.319,1065.309,1061.323,1063.316
2024-01-03T12:30:00.000000Z,234,1059.325,1062.315,1058.329,1061.319,1059.325,1062.315,1058.329,1061.319,1062.818,1064.811,1061.822,1063.317
2024-01-03T13:00:00.000000Z,350,1058.828,1064.309,1050.858,1061.818,1058.828,1064.309,1050.858,1061.818,1063.317,1066.805,1053.852,1066.805
2024-01-03T13:30:00.000000Z,438,1061.32,1079.254,1061.32,1067.797,1061.32,1079.254,1061.32,1067.797,1067.802,1081.751,1066.805,1071.788
2024-01-03T14:00:00.000000Z,288,1066.801,1074.273,1061.321,1067.3,1066.801,1074.273,1061.321,1067.3,1071.788,1076.272,1064.316,1072.287
2024-01-03T14:30:00.000000Z,359,1067.3,1067.798,1055.344,1061.821,1067.3,1067.798,1055.344,1061.821,1071.789,1072.287,1058.837,1067.306
2024-01-03T15:00:00.000000Z,454,1061.821,1070.788,1056.342,1063.316,1061.821,1070.788,1056.342,1063.316,1065.314,1074.281,1058.838,1066.809
