time,volume,open,high,low,close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2024-01-01T22:00:00.000000Z,151,155.553,155.646,155.53,155.598,155.553,155.646,155.53,155.598,155.703,155.754,155.627,155.734
2024-01-01T22:30:00.000000Z,211,155.596,155.685,155.57,155.606,155.596,155.685,155.57,155.606,155.731,155.751,155.66,155.695
2024-01-01T23:00:00.000000Z,1758,155.602,155.63,155.431,155.561,155.602,155.63,155.431,155.561,155.69,155.707,155.457,155.586
2024-01-01T23:30:00.000000Z,2262,155.558,155.759,155.518,155.735,155.558,155.759,155.518,155.735,155.586,155.779,155.539,155.759
2024-01-02T00:00:00.000000Z,2238,155.735,156.001,155.726,155.928,155.735,156.001,155.726,155.928,155.76,156.02,155.749,155.946
2024-01-02T00:30:00.000000Z,2186,155.936,155.96,155.784,155.792,155.936,155.96,155.784,155.792,155.955,155.979,155.806,155.815
2024-01-02T01:00:00.000000Z,2298,155.794,156.036,155.793,156.023,155.794,156.036,155.793,156.023,155.816,156.054,155.816,156.042
2024-01-02T01:30:00.000000Z,2436,156.018,156.13,155.975,156.074,156.018,156.13,155.975,156.074,156.042,156.154,155.997,156.093
2024-01-02T02:00:00.000000Z,1784,156.077,156.088,155.893,155.917,156.077,156.088,155.893,155.917,156.094,156.108,155.911,155.933
2024-01-02T02:30:00.000000Z,2916,155.916,156.184,155.899,155.985,155.916,156.184,155.899,155.985,155.933,156.203,155.916,156.004
2024-01-02T03:00:00.000000Z,2154,155.98,156.139,155.979,156.124,155.98,156.139,155.979,156.124,155.999,156.156,155.998,156.142
2024-01-02T03:30:00.000000Z,1839,156.126,156.131,155.989,155.996,156.126,156.131,155.989,155.996,156.145,156.148,156.009,156.017
2024-01-02T04:00:00.000000Z,1895,156.0,156.053,155.941,155.978,156.0,156.053,155.941,155.978,156.018,156.072,155.962,156.0
2024-01-02T04:30:00.000000Z,1496,155.978,156.004,155.944,155.992,155.978,156.004,155.944,155.992,155.999,156.024,155.963,156.01
2024-01-02T05:00:00.000000Z,1973,155.992,156.017,155.927,155.977,155.992,156.017,155.927,155.977,156.012,156.038,155.943,155.997
2024-01-02T05:30:00.000000Z,2030,155.98,156.031,155.915,155.953,155.98,156.031,155.915,155.953,155.999,156.049,155.936,155.971
2024-01-02T06:00:00.000000Z,2074,155.952,156.023,155.939,155.98,155.952,156.023,155.939,155.98,155.972,156.043,155.959,156.001
2024-01-02T06:30:00.000000Z,2858,155.981,156.123,155.947,156.08,155.981,156.123,155.947,156.08,156.001,156.143,155.968,156.1
2024-01-02T07:00:00.000000Z,3671,156.077,156.131,156.014,156.113,156.077,156.131,156.014,156.113,156.1,156.151,156.035,156.133
2024-01-02T07:30:00.000000Z,4506,156.11,156.114,155.912,155.916,156.11,156.114,155.912,155.916,156.129,156.137,155.932,155.939
2024-01-02T08:00:00.000000Z,6212,155.916,156.053,155.835,155.957,155.916,156.053,155.835,155.957,155.936,156.074,155.853,155.978
2024-01-02T08:30:00.000000Z,4978,155.956,156.186,155.949,156.128,155.956,156.186,155.949,156.128,155.976,156.21,155.968,156.151
2024-01-02T09:00:00.000000Z,4539,156.127,156.333,156.091,156.145,156.127,156.333,156.091,156.145,156.153,156.354,156.111,156.161
2024-01-02T09:30:00.000000Z,4798,156.144,156.154,155.783,155.921,156.144,156.154,155.783,155.921,156.161,156.174,155.803,155.941
2024-01-02T10:00:00.000000Z,4776,155.921,155.991,155.758,155.868,155.921,155.991,155.758,155.868,155.942,156.01,155.778,155.885
2024-01-02T10:30:00.000000Z,4938,155.868,155.955,155.841,155.92,155.868,155.955,155.841,155.92,155.884,155.97,155.857,155.94
2024-01-02T11:00:00.000000Z,5604,155.914,155.935,155.573,155.613,155.914,155.935,155.573,155.613,155.934,155.954,155.594,155.633
2024-01-02T11:30:00.000000Z,4839,155.613,155.705,155.531,155.571,155.613,155.705,155.531,155.571,155.632,155.728,155.55,155.589
2024-01-02T12:00:00.000000Z,4831,155.573,155.792,155.538,155.775,155.573,155.792,155.538,155.775,155.59,155.81,155.555,155.794
2024-01-02T12:30:00.000000Z,5342,155.769,155.912,155.667,155.667,155.769,155.912,155.667,155.667,155.787,155.928,155.685,155.687
2024-01-02T13:00:00.000000Z,5443,155.668,155.733,155.524,155.567,155.668,155.733,155.524,155.567,155.687,155.75,155.542,155.588
